date,death,vac,death_index,vac_index
2022-07-31,2532.4285,9.294269,17.0856058561598,0.0000212723358784021
2022-08-01,2479.8572,9.083779,16.7309216030225,0.0000207905751311024
2022-08-02,2478,8.89025,16.7183915800837,0.0000203476340143549
2022-08-03,2504.5715,8.770526,16.8976622588045,0.0000200736147084035
2022-08-04,2522.1428,8.513054,17.0162110376467,0.0000194843235158112
2022-08-05,2521.1428,8.389307,17.0094643098097,0.0000192010965349755
2022-08-06,2523.5715,8.221657,17.0258500877075,0.0000188173861958392
2022-08-07,2450,8.1307505,16.5294832006477,0.0000186093231839412
2022-08-08,2465.2856,8.3583185,16.6326109836729,0.0000191301713465214
2022-08-09,2477.8572,8.29517,16.7174281473485,0.0000189856396891939
2022-08-10,2464,7.959639,16.6239373903657,0.00001821769030774
2022-08-11,2510.4285,7.7446605,16.9371778437458,0.0000177256564685392
2022-08-12,2510.8572,7.3929685,16.9400701659695,0.0000169207184632214
2022-08-13,2500.8572,7.181475,16.8726028875995,0.0000164366609469069
2022-08-14,2473,7.0945,16.6846579408987,0.0000162375961885032
2022-08-15,2470.8572,6.8993655,16.6702010524895,0.000015790980470208
2022-08-16,2455.4285,6.609889,16.5661078127108,0.0000151284387106673
2022-08-17,2454.4285,6.8464325,16.5593610848738,0.0000156698296239121
2022-08-18,2395.8572,7.055749,16.1641964647146,0.0000161489045132758
2022-08-19,2414.8572,7.1599045,16.2923842936176,0.000016387291284692
2022-08-20,2398.8572,7.05685,16.1844366482256,0.0000161514244362308
2022-08-21,2282.2856,7.0914005,15.3979597895021,0.0000162305021819649
2022-08-22,2271.5715,7.2308995,15.3256746727837,0.000016549781684495
2022-08-23,2281,7.4773625,15.3892861961948,0.0000171138759362967
2022-08-24,2270.5715,7.350838,15.3189279449467,0.0000168242919291148
2022-08-25,2257.7144,7.0759835,15.2321845904736,0.0000161952163943212
2022-08-26,2243.7144,7.054239,15.1377304007556,0.0000161454484881515
2022-08-27,2215.1428,7.1515015,14.944965591688,0.0000163680588481888
2022-08-28,2170.1428,7.0676305,14.6413628390231,0.000016176098395736
2022-08-29,2152.8572,7.057629,14.5247416003238,0.0000161532073789936
2022-08-30,2138.8572,6.992298,14.4302874106059,0.0000160036805065443
2022-08-31,2117.7144,6.898235,14.2876426932938,0.0000157883930288815
2022-09-01,2103.7144,6.6400025,14.1931885035758,0.000015197361235556
2022-09-02,2078.4285,6.381744,14.0225914181622,0.0000146062699345131
2022-09-03,2071,6.2795685,13.972473350425,0.0000143724149046508
2022-09-04,1987.8572,6.1328815,13.411531507219,0.0000140366838070254
2022-09-05,1972.4286,5.8844965,13.3074389421131,0.0000134681905616549
2022-09-06,1953.4286,5.59297,13.1792511132101,0.0000128009568474752
2022-09-07,1880.2858,5.4221825,12.685776548374,0.0000124100655289829
2022-09-08,1829.4286,5.683602,12.3426568614222,0.0000130083915952032
2022-09-09,1762.7142,5.761935,11.8925529618135,0.0000131876769038556
2022-09-10,1690.5714,5.663177,11.4058251248145,0.0000129616437056902
2022-09-11,1628.8572,5.616441,10.9894562137363,0.0000128546762949543
2022-09-12,1594.2858,5.642785,10.7562123869923,0.0000129149713452031
2022-09-13,1566.4286,5.777874,10.5682674402915,0.0000132241574233634
2022-09-14,1575,5.8364225,10.6260963432735,0.0000133581607922327
2022-09-15,1549.7142,5.7958265,10.4554999325327,0.0000132652463578302
2022-09-16,1572.8572,5.688487,10.6116394548644,0.0000130195721797942
2022-09-17,1592.2858,5.88377,10.7427189313183,0.000013466527778706
2022-09-18,1533,5.938826,10.3427337741196,0.0000135925376590012
2022-09-19,1501.8572,5.8558795,10.1326217784375,0.0000134026931636527
2022-09-20,1474.5714,5.858232,9.94853191202267,0.0000134080774676958
2022-09-21,1457.5714,5.871877,9.83383753879369,0.0000134393075755247
2022-09-22,1455.5714,5.8303925,9.82034408311969,0.0000133443595793189
2022-09-23,1405.5714,5.900589,9.48300769126974,0.0000135050224055711
2022-09-24,1406.2858,5.7885275,9.48782755363649,0.0000132485407105569
2022-09-25,1444.5714,5.839632,9.7461300769127,0.0000133655065621906
2022-09-26,1424.7142,6.0567925,9.61215895290784,0.000013862534472134
2022-09-27,1426.7142,6.1778605,9.62565240858184,0.000014139629869322
2022-09-28,1419.7142,6.367953,9.57842531372284,0.0000145747056679636
2022-09-29,1382,6.6080485,9.32397787073269,0.0000151242262509049
2022-09-30,1452.1428,7.019096,9.79721225205775,0.0000160650146530888
2022-10-01,1413.4286,7.0956855,9.5360180812306,0.0000162403095115396
2022-10-02,1458.8572,7.204676,9.8425124814465,0.0000164897624296287
2022-10-03,1497.8572,7.1275125,10.1056348670895,0.0000163131538238789
2022-10-04,1503.1428,7.1314575,10.1412953717447,0.0000163221829756111
2022-10-05,1500.1428,7.065181,10.1210551882337,0.000016170492082132
2022-10-06,1516.5714,6.6535465,10.2318944811766,0.0000152283601787905
2022-10-07,1487.1428,6.142515,10.0333477263527,0.0000140587325606912
2022-10-08,1497.4286,5.8697615,10.1027432195385,0.0000134344657072131
2022-10-09,1598.4286,5.533028,10.7841627310754,0.0000126637640938307
2022-10-10,1577.8572,5.163129,10.6453730940494,0.0000118171546650434
2022-10-11,1573.5714,4.7941785,10.6164579678856,0.0000109727161235611
2022-10-12,1570.1428,4.526846,10.5933261368236,0.0000103608566291551
2022-10-13,1554.7142,4.477385,10.4892335717177,0.0000102476523518869
2022-10-14,1525.4286,4.432915,10.2916515989745,0.0000101458712675959
2022-10-15,1535.5714,4.490019,10.3600823100796,0.0000102765685250133
2022-10-16,1554.5714,4.537745,10.4882701389826,0.0000103858018065261
2022-10-17,1548.5714,4.658334,10.4477897719606,0.0000106618008884594
2022-10-18,1540.5714,4.7109365,10.3938159492646,0.0000107821953001171
2022-10-19,1569.1428,4.6901685,10.5865794089866,0.0000107346623664864
2022-10-20,1577.2858,4.6899565,10.6415180137633,0.000010734177149714
2022-10-21,1478,4.6415275,9.9716637430846,0.0000106233348710738
2022-10-22,1711.4286,4.614747,11.5465429766563,0.0000105620407778007
2022-10-23,1690.2858,4.5595805,11.4038982593442,0.0000104357779897066
2022-10-24,1674,4.5417755,11.2940223991364,0.0000103950266470981
2022-10-25,1663.2858,4.545161,11.2217366077452,0.0000104027752385275
2022-10-26,1631.8572,4.5760805,11.0096963972473,0.0000104735425026547
2022-10-27,1559.8572,4.6635905,10.5239319929834,0.0000106738317467813
2022-10-28,2003.4286,4.742246,13.51658750506,0.0000108538551800049
2022-10-29,1696.2858,4.656166,11.4443786263662,0.0000106568388603338
2022-10-30,1643.2858,4.6987045,11.0868020510053,0.0000107541992078516
2022-10-31,1644.8572,4.6430225,11.0974038591283,0.0000106267565648227
2022-11-01,1646.2858,4.5841675,11.1070422345163,0.000010492051691516
2022-11-02,1807.4286,4.472749,12.1942288490082,0.0000102370416681277
2022-11-03,1798.2858,4.2880405,12.1325448657401,0.00000981428854449891
2022-11-04,1685.4286,4.1605668,11.3711280528943,0.00000952253204788119
2022-11-05,1677.1428,4.140188,11.3152260153825,0.00000947588989900442
2022-11-06,1595.1428,4.0024098,10.7619943327486,0.00000916054889186102
2022-11-07,1602.8572,3.8898315,10.8140412899744,0.00000890288436652616
2022-11-08,1599.7142,3.7790518,10.7928363243827,0.00000864933640197848
2022-11-09,1392.1428,3.8172455,9.39240858183781,0.00000873675255217156
2022-11-10,1399.5714,3.789995,9.44252732424774,0.000008674382742469
2022-11-11,1391.2858,3.7244085,9.3866266360815,0.00000852427109225866
2022-11-12,1374.1428,3.682119,9.27096748077183,0.00000842748064557268
2022-11-13,1358,3.6694212,9.16205640264472,0.00000839841844966283
2022-11-14,1349.5714,3.692215,9.10519093239779,0.00000845058794998019
2022-11-15,1355.1428,3.7813568,9.14277965186884,0.00000865461198999941
2022-11-16,1360.2858,3.7303785,9.17747807313453,0.00000853793497967079
2022-11-17,1358,3.7239012,9.16205640264472,0.00000852311000514238
2022-11-18,1341.5714,3.7551312,9.0512171097018,0.00000859458792874052
2022-11-19,1337.8572,3.797915,9.02615841316961,0.00000869250970868409
2022-11-20,1337.5714,3.8967145,9.0242301983538,0.00000891863789032142
2022-11-21,1342,4.0395525,9.05410875725273,0.00000924555955701723
2022-11-22,1333.2858,4.1216185,8.99531642153556,0.00000943338880062928
2022-11-23,1340.5714,4.1428348,9.0444703818648,0.00000948194778463297
2022-11-24,1360.8572,4.237173,9.18133315342059,0.00000969786512859664
2022-11-25,1447.2858,4.337561,9.76444339495345,0.0000099276290028896
2022-11-26,1453.2858,4.460289,9.80492376197544,0.0000102085237389559
2022-11-27,1459.5714,4.4763355,9.84733099446768,0.0000102452502999876
2022-11-28,1467.2858,4.4355935,9.89937795169343,0.0000101520017068644
2022-11-29,1498.4286,4.386363,10.1094899473755,0.0000100393249883983
2022-11-30,1513.5714,4.5831105,10.2116542976656,0.000010489632473929
2022-12-01,1499.2858,5.0243045,10.1152732424774,0.0000114994189300274
2022-12-02,1373,5.4274815,9.2632573201997,0.0000124221936595351
2022-12-03,1400.7142,5.9801215,9.45023748481986,0.0000136870530798768
2022-12-04,1448.2858,6.7125995,9.77119012279045,0.0000153635182262526
2022-12-05,1468.1428,6.6481715,9.90515989744974,0.0000152160581026028
2022-12-06,1466.7142,6.6030375,9.8955215220618,0.0000151127572827604
2022-12-07,1496.5714,6.4135135,10.0969599244366,0.0000146789826432467
2022-12-08,1538.1428,5.948627,10.3774308460397,0.0000136149697796924
2022-12-09,1758.7142,5.5559755,11.8655660504655,0.000012716285376308
2022-12-10,1770.5714,5.001316,11.9455633517744,0.0000114468038084573
2022-12-11,1829.7142,4.289599,12.3445837268925,0.00000981785557440373
2022-12-12,1853.4286,4.419944,12.5045783295102,0.0000101161837829019
2022-12-13,1879.7142,4.564471,12.6819201187424,0.0000104469711624686
2022-12-14,1915.7142,4.672798,12.9248023208744,0.0000106949054893855
2022-12-15,1909.7142,4.7299355,12.8843219538524,0.0000108256794202081
2022-12-16,1914.1428,4.955655,12.9142005127513,0.0000113422968129589
2022-12-17,1963.5714,4.88523,13.2476818243152,0.0000111811110054213
2022-12-18,2099.8572,5.0991415,14.1671650249629,0.0000116707027394515
2022-12-19,2155.2856,4.94596,14.5411253542032,0.000011320107300654
2022-12-20,2213,5.0433505,14.9305087032789,0.0000115430106217613
2022-12-21,2279.8572,5.23213,15.3815760356227,0.0000119750812806757
2022-12-22,2419.2856,5.256959,16.322261503171,0.0000120319088620083
2022-12-23,2538.7144,5.005656,17.1280151126704,0.0000114567370197418
2022-12-24,2683.5715,4.920686,18.1053265416273,0.0000112622612218509
2022-12-25,2902.2856,4.5532725,19.5809310484415,0.0000104213405019687
2022-12-26,3058.2856,4.5314715,20.6334205910134,0.0000103714432809516
2022-12-27,3143.1428,4.2193875,21.2059290244232,0.00000965715841677612
2022-12-28,3336.7144,3.7802142,22.5119039265956,0.00000865199685469671
2022-12-29,3551.7144,3.5103708,23.9624504115504,0.0000080343905169234
2022-12-30,3775.5715,3.2136055,25.4727533396303,0.00000735516645544479
2022-12-31,4338.143,3.0035458,29.2682701389826,0.00000687439056086756
2023-01-01,4625.4287,2.8739845,31.2065085683444,0.00000657785605229648
2023-01-02,5009.857,3.6424305,33.8001416812846,0.00000833664325938233
2023-01-03,5461.2856,3.4953468,36.8458075833221,0.00000800000421131538
2023-01-04,5804.143,3.5298082,39.1589731480232,0.00000807887802867961
2023-01-05,5412.4287,3.7434762,36.5161833760626,0.00000856791245004899
2023-01-06,4973.7144,4.088562,33.5562973957631,0.00000935773045988571
2023-01-07,4192.7144,4.2967635,28.2871029550668,0.00000983425338367747
2023-01-08,3510,4.468369,23.6810147078667,0.0000102270169065087
2023-01-09,2861.1428,3.732743,19.3033517743894,0.00000854334674881417
2023-01-10,2195.7144,4.017537,14.8138874645797,0.00000919517139733184
2023-01-11,1507.7142,4.159897,10.1721373633788,0.00000952099903753134
2023-01-12,1470.7142,4.1332318,9.9225084334098,0.00000945996883809717
2023-01-13,1680.8572,3.8763772,11.3402860612603,0.00000887209072491661
2023-01-14,1669.7142,3.7826505,11.2651072729726,0.00000865757295669037
2023-01-15,1556.4286,3.7109142,10.5008001619215,0.00000849338590031469
2023-01-16,1549.1428,3.8122018,10.4516448522467,0.00000872520874162875
2023-01-17,1544,3.6498458,10.4169477803265,0.00000835361508925288
2023-01-18,1512,3.4529365,10.2010524895426,0.00000790293728261945
2023-01-19,1509.5714,3.2900035,10.1846673863176,0.00000753002301666958
2023-01-20,1410,3.2650388,9.51288625016867,0.00000747288485082743
2023-01-21,1431.1428,3.282546,9.65553096748077,0.00000751295460119622
2023-01-22,1388.1428,3.325702,9.36542167048981,0.00000761172825700156
2023-01-23,1364.5714,2.9745908,9.20639184995277,0.00000680811956253954
2023-01-24,1349.5714,2.7954308,9.10519093239779,0.00000639806561467398
2023-01-25,1338.1428,2.7556468,9.02808527863986,0.00000630700965206021
2023-01-26,1330.8572,2.6177008,8.97893131831062,0.00000599128459126392
2023-01-27,1324.5714,2.4779495,8.93652273647281,0.00000567142763499944
2023-01-28,1248,2.356786,8.41991634057482,0.00000539411366138809
2023-01-29,1199.8572,2.2356958,8.09510997166374,0.00000511696745376456
2023-01-30,1187.2858,2.3912488,8.01029415733369,0.00000547299068301402
2023-01-31,1186.4286,2.4816672,8.00451086223182,0.00000567993655195623
2023-02-01,9289.286,2.349393,62.6722844420456,0.00000537719287082898
2023-02-02,9383.143,2.295459,63.3055120766428,0.00000525375097741426
2023-02-03,9865.714,2.3214298,66.5612872756713,0.0000053131918630429
2023-02-04,9906.429,2.2898972,66.8359802995547,0.00000524102136116488
2023-02-05,9955.429,2.266551,67.1665699635677,0.00000518758755072919
2023-02-06,9991.714,2.0845311,67.4113749831332,0.00000477098798282845
2023-02-07,10017.571,1.9405641,67.5858251248145,0.00000444148230794365
2023-02-08,1945.4286,1.9089392,13.1252772905141,0.00000436910055366896
2023-02-09,2012.2858,1.8853448,13.5763446228579,0.00000431509867340819
2023-02-10,1490.2858,1.8384939,10.0545526919444,0.00000420786828433666
2023-02-11,1471.5714,1.8120998,9.92829172851167,0.00000414745856729403
2023-02-12,1443.7142,1.7989289,9.74034678181082,0.00000411731355980384
2023-02-13,1417.2858,1.8055489,9.56204155984348,0.00000413246514015029
2023-02-14,1407.1428,1.8811409,9.49360949939279,0.00000430547696213652
2023-02-15,1412.4286,1.9110611,9.5292713533936,0.00000437395707003408
2023-02-16,1280.5714,1.9396438,8.63966671164485,0.00000443937596362449
2023-02-17,1198.5714,1.9241598,8.08643502901093,0.00000440393682917065
2023-02-18,1189.5714,1.9414051,8.02571447847794,0.00000444340715372482
2023-02-19,1220.1428,1.9511339,8.23197139387397,0.00000446567402606237
2023-02-20,1214,1.9037801,8.19052759411685,0.00000435729262041135
2023-02-21,1206.1428,1.8916871,8.13751720415599,0.00000432961466555793
2023-02-22,1176.2858,1.848179,7.9360801511267,0.00000423003513793385
2023-02-23,1144.4286,1.8098332,7.72114829307786,0.00000414227086759414
2023-02-24,752.1429,1.81244,5.0745034408312,0.00000414823720288827
2023-02-25,1122.1428,1.877155,7.57079206584806,0.00000429635420018744
2023-02-26,1110.2858,1.9445505,7.49079611388477,0.00000445060621427191
2023-02-27,1113.7142,2.0124514,7.51392659560113,0.00000460601496683177
2023-02-28,1112.5714,2.0005915,7.50621643502901,0.00000457887052155219
2023-03-01,1112.1428,2.0674088,7.50332478747807,0.00000473179917555262
2023-03-02,1120.7142,2.1296405,7.56115369046013,0.00000487423249921518
2023-03-03,1094.4286,2.1535435,7.3838119012279,0.000004928940690306
2023-03-04,1036.4286,2.0566066,6.99250168668196,0.00000470707554999092
2023-03-05,1000.7143,1.9732354,6.75154702469302,0.00000451625901896676
2023-03-06,1006.4286,1.9133786,6.79009985157199,0.00000437926126753452
2023-03-07,999.2857,1.8551371,6.74190864930509,0.00000424596054748199
2023-03-08,992.4286,1.804755,6.695645661854,0.00000413064809488789
2023-03-09,984,1.7765256,6.63878019160707,0.00000406603781962625
2023-03-10,962.7143,2.0077409,6.49517136688706,0.00000459523377057468
2023-03-11,907.8571,2.379252,6.12506476858723,0.00000544553290671488
2023-03-12,906,2.6750175,6.11253542032114,0.00000612246866758467
2023-03-13,942.2857,2.8759,6.35734516259614,0.000006582240168936
2023-03-14,950.5714,3.1677545,6.41324652543516,0.00000725022459585791
2023-03-15,955.5714,3.4470805,6.44698016462016,0.00000788953431366042
2023-03-16,942.1429,3.71124,6.35638172986102,0.00000849413157778853
2023-03-17,948.4286,3.7131072,6.39878963702604,0.00000849840514739924
2023-03-18,922.2857,3.6338918,6.22241060585616,0.00000831710023836961
2023-03-19,946.2857,3.6241052,6.38433207394414,0.00000829470107579883
2023-03-20,941.5714,1.8226234,6.35252597490217,0.00000417154454477649
2023-03-21,939.5714,1.8477149,6.33903251922817,0.00000422897292517875
2023-03-22,933,1.889754,6.29469707192012,0.00000432519026677127
2023-03-23,945.8571,1.9423089,6.3814404263932,0.00000444547573353103
2023-03-24,935.1429,1.9846592,6.30915463500202,0.00000454240533672533
2023-03-25,963.7143,2.0302605,6.50191809472406,0.00000464677569334959
2023-03-26,958.7143,2.0847069,6.46818445553906,0.00000477139034654823
2023-03-27,925.7143,2.0610848,6.24554243691809,0.00000471732506768087
2023-03-28,916.5714,2.050927,6.1838577789772,0.00000469407631800668
2023-03-29,910,2.0399042,6.13952233166914,0.00000466884779235066
2023-03-30,942.5714,2.0173718,6.35927270273917,0.00000461727657346873
2023-03-31,954.8571,1.9965292,6.44216097692619,0.00000456957289846436
2023-04-01,901.8571,1.9734599,6.08458440156524,0.00000451677284521869
2023-04-02,865.5714,1.9524426,5.83977465929024,0.00000446866932412874
2023-04-03,854.4286,1.9143354,5.76459722034813,0.00000438145115153384
2023-04-04,838.5714,1.8656916,5.65761300769127,0.00000427011724759779
2023-04-05,825.1429,1.8123438,5.56701457293213,0.00000414801702433399
2023-04-06,778.7143,1.756185,5.25377344487923,0.00000401948310131885
2023-04-07,749.7143,1.6957334,5.05811833760626,0.00000388112399641379
2023-04-08,475.57144,1.643995,3.20855107272973,0.00000376270730085536
2023-04-09,806,1.5930044,5.43786263662124,0.00000364600213879891
2023-04-10,807.5714,1.5743474,5.4484644447443,0.00000360330077406723
2023-04-11,808.8571,1.566918,5.45713871272433,0.0000035862966727038
2023-04-12,818.5714,1.5600486,5.52267845095129,0.00000357057427602224
2023-04-13,809.1429,1.5587724,5.45906692754014,0.00000356765336260259
2023-04-14,817,1.5598802,5.51207664282823,0.00000357018884911434
2023-04-15,819.7143,1.5569648,5.53038928619619,0.00000356351620299016
2023-04-16,748.8571,1.5548945,5.05233504250439,0.00000355877778655644
2023-04-17,751.4286,1.5629266,5.06968425313723,0.00000357716132258374
2023-04-18,754.8571,1.5673531,5.09281540952638,0.00000358729251146645
2023-04-19,744.7143,1.5376932,5.02438469842127,0.00000351940816737012
2023-04-20,752.4286,1.5130944,5.07643098097423,0.00000346310745821208
2023-04-21,750.4286,1.121935,5.06293752530023,0.00000256783811117744
2023-04-22,735.8571,1.1004822,4.9646275806234,0.0000025187378358215
2023-04-23,753.2857,1.0782436,5.08221360140332,0.00000246783905414589
2023-04-24,756.1429,1.067114,5.10149035217919,0.00000244236608909697
2023-04-25,756.5714,1.0569472,5.10438132505735,0.00000241909674059753
2023-04-26,754,1.0627944,5.08703278909729,0.00000243247956848299
2023-04-27,742.4286,1.0785949,5.00896370260424,0.00000246864309495793
2023-04-28,743.7143,1.099838,5.01763797058427,0.00000251726341768568
2023-04-29,747.5714,1.1090826,5.04366077452436,0.00000253842207322507
2023-04-30,676.2857,1.1205494,4.56271555795439,0.00000256466680759315
2023-05-01,667.4286,1.106911,4.50295911482931,0.00000253345180556943
2023-05-02,661.1429,1.0964696,4.46055120766428,0.0000025095539640242
2023-05-03,658,1.0797029,4.43934691674538,0.00000247117903922135
2023-05-04,657.1429,1.0632001,4.43356429631629,0.00000243340811774984
2023-05-05,651.2857,1.0441872,4.39404736202942,0.00000238989218391766
2023-05-06,648.8571,1.03462756,4.37766225880448,0.00000236801247794438
2023-05-07,675,1.02255656,4.55404128997436,0.00000234038487577489
2023-05-08,675.2857,1.1368315,4.55596883011739,0.0000026019326000945
2023-05-09,673.4286,1.2410692,4.5434394818513,0.00000284050750744785
2023-05-10,668,1.3065249,4.50681419511537,0.00000299031978806464
2023-05-11,659.5714,1.43434,4.44994872486844,0.00000328285766678663
2023-05-12,649.2857,1.560519,4.38055390635542,0.00000357165090795502
2023-05-13,646.2857,1.681503,4.36031372284442,0.00000384855404944066
2023-05-14,723.4286,1.8061365,4.88077587370126,0.00000413381001456291
2023-05-15,721.2857,1.804145,4.86631831061935,0.00000412925195228799
2023-05-16,829.8571,1.814557,5.59881999730131,0.00000415308250433743
2023-05-17,820.8571,1.8216491,5.53809944676832,0.00000416931460750586
2023-05-18,815.7143,1.8290426,5.5034023748482,0.00000418623654244415
2023-05-19,808.5714,1.8366895,5.4552111725813,0.00000420373844875099
2023-05-20,804.5714,1.8421791,5.4282242612333,0.00000421630281664674
2023-05-21,407.42856,1.8475629,2.74880960734044,0.00000422862503390796
2023-05-22,413.57144,1.8677538,2.79025394683578,0.00000427483712508879
2023-05-23,409.2857,1.8718842,2.76133922547564,0.00000428429061262096
2023-05-24,408.7143,1.8762542,2.75748414518958,0.00000429429248665631
2023-05-25,414.14285,1.8892999,2.79410909458912,0.00000432415094159977
2023-05-26,408,1.9006582,2.75266495749561,0.00000435014734568573
2023-05-27,399.7143,1.911557,2.69676359465659,0.00000437509206530505
2023-05-28,399.14285,1.9255929,2.69290817703414,0.00000440721684877707
2023-05-29,388.14285,1.8340756,2.61869417082715,0.00000419775586327251
2023-05-30,370,1.7630426,2.49628929968965,0.00000403517849065175
2023-05-31,362.14285,1.6859282,2.44327924706517,0.0000038586822629375
2023-06-01,344.42856,1.5989964,2.3237657536095,0.00000365971637889497
2023-06-02,352,1.5018672,2.37484819862367,0.00000343741111034717
2023-06-03,355.7143,1.4073782,2.39990756982863,0.00000322114862162274
2023-06-04,344.7143,1.3189628,2.32569356362164,0.00000301878713567659
2023-06-05,346,1.279831,2.33436783160167,0.00000292922390126553
2023-06-06,338.7143,1.2745741,2.28521319659965,0.00000291719212744026
2023-06-07,340.57144,1.2502532,2.29774281473485,0.0000028615274642306
2023-06-08,339.57144,1.2275434,2.29099608689785,0.00000280955021961552
2023-06-09,331,1.2142115,2.23316691404669,0.00000277903672202929
2023-06-10,323.42856,1.2011205,2.18208446903252,0.0000027490745863321
2023-06-11,342,1.1854168,2.30738092025368,0.00000271313261166646
2023-06-12,326.14285,1.160065,2.20039704493321,0.00000265510846746297
2023-06-13,319.2857,1.1385971,2.15413372014573,0.00000260597363185578
2023-06-14,312.85715,1.1444794,2.11076204290919,0.0000026194367951597
2023-06-15,311.42856,1.1457549,2.10112373498853,0.0000026223561064485
2023-06-16,308.7143,1.13875,2.08281136148968,0.0000026063235830091
2023-06-17,308.2857,1.1329029,2.07991971393874,0.00000259294098399947
2023-06-18,265.14285,1.121874,1.78884664687627,0.00000256769849691745
2023-06-19,264.14285,1.1001341,1.78209991903927,0.00000251794111903622
2023-06-20,257.14285,1.082767,1.73487282418027,0.00000247819202371373
2023-06-21,256.2857,1.04799456,1.72908986641479,0.00000239860631094906
2023-06-22,252.57143,1.0155362,1.70403069761166,0.00000232431696813124
2023-06-23,249.42857,0.98932875,1.68282667656187,0.00000226433444783659
2023-06-24,254.57143,0.9630382,1.71752415328566,0.00000220416173172218
2023-06-25,224,0.9386298,1.51126703548779,0.00000214829680215597
2023-06-26,221.28572,0.92493475,1.49295452705438,0.00000211695214197113
2023-06-27,215.42857,0.8985628,1.4534379301039,0.00000205659312092618
2023-06-28,213.85715,0.8860188,1.44283598704628,0.00000202788293605218
2023-06-29,212.71428,0.8769134,1.43512535420321,0.00000200704287567657
2023-06-30,209.57143,0.8702763,1.4139214006207,0.00000199185215756215
2023-07-01,197,0.8633873,1.32910538388881,0.00000197608490121673
2023-07-02,163,0.8567176,1.09971663743085,0.00000196081956957976
2023-07-03,173.42857,0.84897556,1.17007536094994,0.00000194309991080251
2023-07-04,165.71428,0.84382525,1.11802914586426,0.00000193131209573089
2023-07-05,164.14285,0.83969506,1.10742713533936,0.00000192185908883797
2023-07-06,162.28572,0.8358008,1.09489758467143,0.00000191294606870505
2023-07-07,163,0.8496943,1.09971663743085,0.00000194474493298653
2023-07-08,159.28572,0.86301475,1.07465740116044,0.00000197523222428953
2023-07-09,152.71428,0.902941,1.03032168398327,0.00000206661376278008
2023-07-10,135.42857,0.9430779,0.913699703143975,0.00000215847742821927
2023-07-11,136.85715,0.986574,0.923337943597355,0.00000225802949074303
2023-07-12,138,0.99274094,0.93104844150587,0.00000227214412622667
2023-07-13,137.42857,0.9889709,0.927193158817973,0.00000226351541565729
2023-07-14,136.71428,0.9700259,0.922374038591283,0.00000222015488851778
2023-07-15,137.14285,0.95238056,0.925265483740386,0.00000217976896906908
2023-07-16,133.14285,0.91168744,0.89827857239239,0.00000208663225045462
2023-07-17,144.57143,0.8740828,0.97538409121576,0.00000200056431626136
2023-07-18,150.85715,0.83345494,1.01779213331534,0.00000190757696201751
2023-07-19,149.85715,0.82739675,1.01104540547834,0.00000189371122900556
2023-07-20,151,0.82791706,1.01875590338686,0.00000189490209286811
2023-07-21,151.28572,0.82636906,1.02068357846444,0.00000189135909492607
2023-07-22,147.42857,0.82472456,0.994660437187964,0.00000188759523180224
2023-07-23,145.42857,0.8209182,0.981166981513966,0.0000018788833935292
2023-07-24,147.71428,0.8155839,0.996588044798273,0.00000186667446980684
2023-07-25,153,0.81055075,1.03224935906086,0.00000185515480566473
2023-07-26,152.14285,0.78932344,1.02646640129537,0.0000018065706224315
2023-07-27,151.42857,0.7844251,1.02164734853596,0.00000179535950580397
2023-07-28,152.85715,0.77955756,1.03128558898934,0.00000178421888293395
2023-07-29,153.71428,0.7748207,1.03706841182027,0.00000177337735500647
2023-07-30,157.42857,0.76844525,1.06212771555795,0.00000175878549051708
2023-07-31,167.85715,0.76500125,1.13248650654433,0.00000175090300672355
2023-08-01,184.71428,0.76129106,1.24621697476724,0.00000174241127834204
2023-08-02,215.71428,0.7588044,1.45536553771421,0.00000173671991447734
2023-08-03,218.28572,0.75661625,1.47271434354338,0.00000173171176787083
2023-08-04,219.57143,0.7531236,1.48138867899069,0.00000172371793598306
2023-08-05,221,0.74915794,1.49102685197679,0.0000017146414985032
2023-08-06,224,0.74576156,1.51126703548779,0.00000170686800538279
2023-08-07,197,0.74150644,1.32910538388881,0.0000016971290639079
2023-08-08,218.42857,0.7377907,1.4736781136149,0.00000168862463291749
2023-08-09,190.71428,0.7358576,1.28669734178923,0.00000168420023413083
2023-08-10,189.71428,0.73216556,1.27995061395223,0.00000167575004671356
2023-08-11,189.28572,0.7316387,1.27705923627041,0.00000167454419148375
2023-08-12,193.28572,0.7307956,1.30404614761841,0.00000167261453931002
2023-08-13,193.28572,0.7293305,1.30404614761841,0.00000166926127943606
2023-08-14,218.28572,0.7314246,1.47271434354338,0.00000167405416831877
2023-08-15,236.57143,0.7331375,1.59608305221967,0.00000167797458251445
2023-08-16,236,0.7374556,1.59222776953178,0.00000168785766999089
2023-08-17,237.28572,0.7443636,1.60090217244636,0.00000170366841274516
2023-08-18,239.42857,0.7501235,1.61535939819188,0.00000171685143202575
2023-08-19,239,0.75659656,1.61246795304277,0.00000173166670221871
2023-08-20,240.28572,0.76345025,1.62114235595736,0.00000174735314250643
2023-08-21,239.28572,0.7650333,1.61439562812036,0.000001750976361429
2023-08-22,279,0.73020344,1.88233706652274,0.00000167125922815927
2023-08-23,280.7143,0.7305286,1.8939029820537,0.00000167200344082777
2023-08-24,282,0.7283892,1.90257725003373,0.00000166710687119133
