fips,name,pop
54091,"Taylor County, West Virginia",16817
54093,"Tucker County, West Virginia",6943
54095,"Tyler County, West Virginia",8736
54097,"Upshur County, West Virginia",24451
54099,"Wayne County, West Virginia",39952
54101,"Webster County, West Virginia",8289
54103,"Wetzel County, West Virginia",15291
54105,"Wirt County, West Virginia",5764
54107,"Wood County, West Virginia",84387
54109,"Wyoming County, West Virginia",20890
55001,"Adams County, Wisconsin",20208
55003,"Ashland County, Wisconsin",15524
55005,"Barron County, Wisconsin",45182
55007,"Bayfield County, Wisconsin",15088
55009,"Brown County, Wisconsin",262559
55011,"Buffalo County, Wisconsin",13087
55013,"Burnett County, Wisconsin",15363
55015,"Calumet County, Wisconsin",50005
55017,"Chippewa County, Wisconsin",64175
55019,"Clark County, Wisconsin",34668
55021,"Columbia County, Wisconsin",57331
55023,"Crawford County, Wisconsin",16155
55025,"Dane County, Wisconsin",542459
55027,"Dodge County, Wisconsin",87569
55029,"Door County, Wisconsin",27621
55031,"Douglas County, Wisconsin",43497
55033,"Dunn County, Wisconsin",45029
55035,"Eau Claire County, Wisconsin",104132
55037,"Florence County, Wisconsin",4312
55039,"Fond du Lac County, Wisconsin",102654
55041,"Forest County, Wisconsin",9003
55043,"Grant County, Wisconsin",51570
55045,"Green County, Wisconsin",36790
55047,"Green Lake County, Wisconsin",18807
55049,"Iowa County, Wisconsin",23632
55051,"Iron County, Wisconsin",5679
55053,"Jackson County, Wisconsin",20556
55055,"Jefferson County, Wisconsin",84837
55057,"Juneau County, Wisconsin",26603
55059,"Kenosha County, Wisconsin",168998
55061,"Kewaunee County, Wisconsin",20398
55063,"La Crosse County, Wisconsin",118168
55065,"Lafayette County, Wisconsin",16682
55067,"Langlade County, Wisconsin",19167
55069,"Lincoln County, Wisconsin",27687
55071,"Manitowoc County, Wisconsin",78977
55073,"Marathon County, Wisconsin",135485
55075,"Marinette County, Wisconsin",40312
55077,"Marquette County, Wisconsin",15380
55078,"Menominee County, Wisconsin",4566
55079,"Milwaukee County, Wisconsin",949180
55081,"Monroe County, Wisconsin",46155
55083,"Oconto County, Wisconsin",37870
55085,"Oneida County, Wisconsin",35480
55087,"Outagamie County, Wisconsin",186829
55089,"Ozaukee County, Wisconsin",89179
55091,"Pepin County, Wisconsin",7261
55093,"Pierce County, Wisconsin",42336
55095,"Polk County, Wisconsin",43549
55097,"Portage County, Wisconsin",70822
55099,"Price County, Wisconsin",13351
55101,"Racine County, Wisconsin",195859
55103,"Richland County, Wisconsin",17408
55105,"Rock County, Wisconsin",162532
55107,"Rusk County, Wisconsin",14074
55109,"St. Croix County, Wisconsin",89702
55111,"Sauk County, Wisconsin",64152
55113,"Sawyer County, Wisconsin",16477
55115,"Shawano County, Wisconsin",40813
55117,"Sheboygan County, Wisconsin",115152
55119,"Taylor County, Wisconsin",20320
55121,"Trempealeau County, Wisconsin",29525
55123,"Vernon County, Wisconsin",30759
55125,"Vilas County, Wisconsin",21923
55127,"Walworth County, Wisconsin",103391
55129,"Washburn County, Wisconsin",15726
55131,"Washington County, Wisconsin",135529
55133,"Waukesha County, Wisconsin",402637
55135,"Waupaca County, Wisconsin",50997
55137,"Waushara County, Wisconsin",24256
55139,"Winnebago County, Wisconsin",170924
55141,"Wood County, Wisconsin",72892
56001,"Albany County, Wyoming",38664
56003,"Big Horn County, Wyoming",11809
56005,"Campbell County, Wyoming",46958
56007,"Carbon County, Wyoming",15073
56009,"Converse County, Wyoming",13842
56011,"Crook County, Wyoming",7502
56013,"Fremont County, Wyoming",39711
56015,"Goshen County, Wyoming",13301
56017,"Hot Springs County, Wyoming",4550
56019,"Johnson County, Wyoming",8518
56021,"Laramie County, Wyoming",99272
56023,"Lincoln County, Wyoming",19640
56025,"Natrona County, Wyoming",80067
56027,"Niobrara County, Wyoming",2377
56029,"Park County, Wyoming",29273
56031,"Platte County, Wyoming",8572
56033,"Sheridan County, Wyoming",30397
56035,"Sublette County, Wyoming",9865
56037,"Sweetwater County, Wyoming",43352
56039,"Teton County, Wyoming",23356
56041,"Uinta County, Wyoming",20374
56043,"Washakie County, Wyoming",7933
56045,"Weston County, Wyoming",6942
72001,"Adjuntas Municipio, Puerto Rico",17614
72003,"Aguada Municipio, Puerto Rico",37307
72005,"Aguadilla Municipio, Puerto Rico",51552
72007,"Aguas Buenas Municipio, Puerto Rico",25298
72009,"Aibonito Municipio, Puerto Rico",22545
72011,"Añasco Municipio, Puerto Rico",26555
72013,"Arecibo Municipio, Puerto Rico",83682
72015,"Arroyo Municipio, Puerto Rico",17502
72017,"Barceloneta Municipio, Puerto Rico",23913
72019,"Barranquitas Municipio, Puerto Rico",28026
72021,"Bayamón Municipio, Puerto Rico",173695
72023,"Cabo Rojo Municipio, Puerto Rico",47977
72025,"Caguas Municipio, Puerto Rico",126734
72027,"Camuy Municipio, Puerto Rico",31066
72029,"Canóvanas Municipio, Puerto Rico",45120
72031,"Carolina Municipio, Puerto Rico",150378
72033,"Cataño Municipio, Puerto Rico",23698
72035,"Cayey Municipio, Puerto Rico",43126
72037,"Ceiba Municipio, Puerto Rico",11207
72039,"Ciales Municipio, Puerto Rico",16188
72041,"Cidra Municipio, Puerto Rico",38977
72043,"Coamo Municipio, Puerto Rico",38603
72045,"Comerío Municipio, Puerto Rico",18942
72047,"Corozal Municipio, Puerto Rico",32928
72049,"Culebra Municipio, Puerto Rico",1371
72051,"Dorado Municipio, Puerto Rico",36475
72053,"Fajardo Municipio, Puerto Rico",30263
72054,"Florida Municipio, Puerto Rico",11513
72055,"Guánica Municipio, Puerto Rico",15825
72057,"Guayama Municipio, Puerto Rico",40198
72059,"Guayanilla Municipio, Puerto Rico",18080
72061,"Guaynabo Municipio, Puerto Rico",85312
72063,"Gurabo Municipio, Puerto Rico",46948
72065,"Hatillo Municipio, Puerto Rico",39561
72067,"Hormigueros Municipio, Puerto Rico",15731
72069,"Humacao Municipio, Puerto Rico",51586
72071,"Isabela Municipio, Puerto Rico",41084
72073,"Jayuya Municipio, Puerto Rico",14239
72075,"Juana Díaz Municipio, Puerto Rico",45414
72077,"Juncos Municipio, Puerto Rico",38471
72079,"Lajas Municipio, Puerto Rico",22391
72081,"Lares Municipio, Puerto Rico",24945
72083,"Las Marías Municipio, Puerto Rico",8131
72085,"Las Piedras Municipio, Puerto Rico",37233
72087,"Loíza Municipio, Puerto Rico",25164
72089,"Luquillo Municipio, Puerto Rico",17924
72091,"Manatí Municipio, Puerto Rico",38062
72093,"Maricao Municipio, Puerto Rico",5900
72095,"Maunabo Municipio, Puerto Rico",10568
72097,"Mayagüez Municipio, Puerto Rico",73336
72099,"Moca Municipio, Puerto Rico",35547
72101,"Morovis Municipio, Puerto Rico",30652
72103,"Naguabo Municipio, Puerto Rico",25931
72105,"Naranjito Municipio, Puerto Rico",27719
72107,"Orocovis Municipio, Puerto Rico",20608
72109,"Patillas Municipio, Puerto Rico",16591
72111,"Peñuelas Municipio, Puerto Rico",19797
72113,"Ponce Municipio, Puerto Rico",135674
72115,"Quebradillas Municipio, Puerto Rico",23261
72117,"Rincón Municipio, Puerto Rico",13849
72119,"Río Grande Municipio, Puerto Rico",48828
72121,"Sabana Grande Municipio, Puerto Rico",22140
72123,"Salinas Municipio, Puerto Rico",27638
72125,"San Germán Municipio, Puerto Rico",30811
72127,"San Juan Municipio, Puerto Rico",326953
72129,"San Lorenzo Municipio, Puerto Rico",36586
72131,"San Sebastián Municipio, Puerto Rico",36292
72133,"Santa Isabel Municipio, Puerto Rico",21474
72135,"Toa Alta Municipio, Puerto Rico",72450
72137,"Toa Baja Municipio, Puerto Rico",76008
72139,"Trujillo Alto Municipio, Puerto Rico",65011
72141,"Utuado Municipio, Puerto Rico",28041
72143,"Vega Alta Municipio, Puerto Rico",36559
72145,"Vega Baja Municipio, Puerto Rico",51089
72147,"Vieques Municipio, Puerto Rico",8508
72149,"Villalba Municipio, Puerto Rico",21899
72151,"Yabucoa Municipio, Puerto Rico",32867
72153,"Yauco Municipio, Puerto Rico",34501
